Time,Susceptible,Infected,Recovered,Susceptible_m,Infected_m,Recovered_m
4.570401307488203,0.5212372922210808,0.3428360913459002,0.13592661643301918,0.5200890802473531,0.3430884326728043,0.13682248707984251
4.670401307488203,0.5083540122966623,0.35017582377440276,0.14147016392893516,0.508967585948477,0.3504253083429734,0.14060710570854953
4.770401307488203,0.49559152948924706,0.35730591840316184,0.14710255210759132,0.4982938600594371,0.3576071351892599,0.144099004751303
4.870401307488202,0.48297027421718636,0.36421115428358514,0.15281857149922873,0.48808312242477564,0.3646313905087513,0.14728548706647304
4.970401307488202,0.4705097118473521,0.37087751472388586,0.1586127734287623,0.4783429030255066,0.3714970226157062,0.1501600743587872
5.0704013074882015,0.45822823843507365,0.3772922644088969,0.1644794971560297,0.469073108304048,0.3782042410597757,0.15272265063617632
5.170401307488201,0.4461430915084686,0.3834440103710417,0.17041289812049001,0.4602663157913622,0.38475428115810906,0.15497940305052876
5.270401307488201,0.43427027650679767,0.38932274653848936,0.17640697695471325,0.4519082767601849,0.3911491530033153,0.15694257023649974
5.3704013074882,0.4226245091444316,0.39491988192329447,0.18245560893227414,0.44397859673024787,0.39739138509269906,0.15863001817705302
5.4704013074882,0.41121917364884253,0.40022825282773083,0.1885525735234269,0.43645155611325526,0.4034837721489613,0.16006467173778335
5.5704013074882,0.40006629652161513,0.40524211973276825,0.19469158374561688,0.42929702854239826,0.4094291356574955,0.16127383580010612
5.670401307488199,0.3891765352030575,0.40995714978217873,0.20086631501476404,0.42248145264796977,0.41523010424681533,0.16228844310521476
5.770401307488199,0.3785591807890316,0.4143703859844614,0.20707043322650723,0.41596881411495884,0.4208889194166094,0.1631422664684316
5.870401307488199,0.3682221737567187,0.4184802044199358,0.21329762182334577,0.409721598455129,0.42640727040310944,0.1638711311417614
5.970401307488198,0.3581721315059637,0.4222862608610987,0.21954160763293779,0.40370168053335304,0.43178616028384986,0.16451215918279696
6.070401307488198,0.3484143864147138,0.4257894282914732,0.22579618529381326,0.3978711238874834,0.43702580386429984,0.1651030722482166
6.170401307488198,0.3389530330394859,0.4289917268439473,0.23205524011656706,0.39219287062021346,0.44212555653377156,0.16568157284601487
6.270401307488197,0.32979098306215715,0.4318962476774281,0.23831276926041497,0.38663131049965,0.44708387217771184,0.16628481732263803
6.370401307488197,0.32093002658906283,0.43450707227482593,0.24456290113611148,0.38115272534681266,0.45189828741283145,0.16694898724035576
6.4704013074881965,0.31237089844313765,0.43682918858083697,0.2507999129760256,0.3757256113970391,0.45656542887292234,0.16770895973003846
6.570401307488196,0.3041133481499377,0.4388684053099169,0.25701824654014566,0.3703208878188396,0.46108104000090616,0.16859807218025413
6.670401307488196,0.2961562123989497,0.4406312656485153,0.2632125219525353,0.364912003814627,0.4654400237676318,0.16964797241774104
6.7704013074881955,0.2884974888577965,0.4421249614561987,0.269377549686005,0.3594749596912874,0.4696364979028197,0.17088854240589282
6.870401307488195,0.2811344103241541,0.44335724894254086,0.2755083407333052,0.3539882590514497,0.4736638595469977,0.1723478814015525
6.970401307488195,0.2740635183141398,0.4443363666649636,0.2816001150208967,0.34843280996539244,0.47751485667362736,0.17405233336098008
7.070401307488194,0.26728073530280233,0.44507095656089757,0.28764830813630016,0.3427917928268848,0.481181664148563,0.1760265430245521
7.170401307488194,0.26078143494883443,0.44556998859894065,0.293648576452225,0.3370505117767923,0.48465596285431944,0.1782935253688882
7.270401307488194,0.25456050974898836,0.44584268951076217,0.2995968007402495,0.33119624529175445,0.48792902087908546,0.18087473382916003
7.370401307488193,0.24861243567568728,0.44589847595038445,0.3054890883739283,0.32521810995391986,0.490991776329828,0.18379011371625206
7.470401307488193,0.24293133345230014,0.4457468923216648,0.3113217742260351,0.3191069496795848,0.49383492185462036,0.18705812846579473
7.570401307488193,0.23751102621327982,0.4453975534192879,0.3170914203674323,0.31285526088778953,0.49644899143469395,0.19069574767751643
7.670401307488192,0.2323450933800818,0.4448600919439013,0.3227948146760169,0.3064571622915798,0.49882445041755274,0.19471838729086735
7.770401307488192,0.22742692065809011,0.44414411087834305,0.32842896846356684,0.29990841621294495,0.5009517900962728,0.19913979369078222
7.8704013074881916,0.22274974612460569,0.4432591406490564,0.33399111322633795,0.2932065065413437,0.502821628384842,0.2039718650738142
7.970401307488191,0.21830670243348493,0.44221460094436027,0.33947869662215485,0.28635077663137587,0.50442481828281,0.209224405085814
8.070401307488192,0.21409085520864596,0.44101976701862816,0.34488937777272594,0.27934262850365094,0.5057525658515949,0.2149048056447541
8.170401307488191,0.2100952377369262,0.43968374027789725,0.35022102198517663,0.27218578259919135,0.5067965593257313,0.2210176580750772
8.270401307488191,0.20631288210132934,0.43821542291714183,0.3554716949815289,0.26488659496540695,0.5075491107410729,0.22756429429352
8.37040130748819,0.20273684691925756,0.4366234963615359,0.3606396567192066,0.25745442605406055,0.5080033110652247,0.23454226288071459
8.47040130748819,0.19936024186763074,0.4349164032526004,0.3657233548797689,0.2499020522435046,0.5081531992526307,0.2419447485038645
8.57040130748819,0.19617624918860527,0.4331023327143121,0.3707214180970827,0.24224610774795133,0.5079939449120511,0.24975994733999735
8.67040130748819,0.19317814237665387,0.4311892086332009,0.3756326489901452,0.2345075407822515,0.5075220433697596,0.25797041584798874
8.77040130748819,0.1903593022507598,0.42918468068938814,0.380456017059852,0.2267120638083312,0.506735520850853,0.26655241534081564
8.870401307488189,0.18771323061507084,0.42709611788169455,0.38519065150323456,0.218890573566718,0.5056341463110379,0.27547528012224404
8.970401307488189,0.18523356170815733,0.4249306042987096,0.38983583399313304,0.21107951263912897,0.5042196451766463,0.28470084218422465
9.070401307488188,0.1829140716355732,0.42269493689846827,0.3943909914659585,0.20332114082073424,0.5024959089547586,0.2941829502245071
9.170401307488188,0.18074868597321686,0.4203956250716118,0.39885568895517126,0.19566368200026113,0.5004691934404213,0.30386712455931747
9.270401307488187,0.1787314857204649,0.4180388917761575,0.40322962250337757,0.1881613110034616,0.49814829717309816,0.31369039182344016
9.370401307488187,0.17685671177257603,0.4156306760458823,0.40751261218154167,0.18087394542534435,0.4955447109905396,0.32358134358411594
9.470401307488187,0.1751187680717589,0.413176636688514,0.4117045952397271,0.17386681031428958,0.49267272910995163,0.3334604605757587
9.570401307488186,0.1735122235858351,0.4106821570041429,0.41580561941002203,0.16720974905773242,0.48954951224145277,0.34324073870081473
9.670401307488186,0.1720318132528311,0.40815235036830444,0.41981583637886444,0.1609762621980294,0.4861950938951528,0.3528286439068177
9.770401307488186,0.17067243801928852,0.40559206653785984,0.4237354954428516,0.15524226721890746,0.48263232233478254,0.3621254104463099
9.870401307488185,0.1694291640897313,0.40300589855097985,0.4275649373592888,0.1500845863655424,0.4788867325649545,0.371028681069503
9.970401307488185,0.16829722149469417,0.40039819010512134,0.43130458840018443,0.1455791857669834,0.4749863452666349,0.37943446896638156
10.070401307488185,0.16727200207508075,0.39777304330879737,0.4349549546161218,0.14179920666810977,0.47096139260597947,0.3872394007259106
10.170401307488184,0.16634905697144836,0.3951343267141381,0.43851661631441347,0.13881284729677326,0.4668439741664913,0.3943431785367353
10.270401307488184,0.16552409369815382,0.3924856835476929,0.4419902227541532,0.13668117039738475,0.4626676496764778,0.4006511799261373
10.370401307488184,0.16479297287416605,0.3898305400666216,0.4453764870592123,0.1354559252284133,0.45846697847589674,0.4060770962956898
10.470401307488183,0.16415170467477047,0.3871721139763745,0.44867618134885495,0.13517748233251842,0.4542770185357032,0.41054549913177824
10.570401307488183,0.16359644506136037,0.3845134228541765,0.45189013208446305,0.13587298330961312,0.45013280007657414,0.4139942166138125
10.670401307488182,0.16312349184002134,0.3818572925301347,0.45501921562984393,0.1375548051764841,0.4460687902476842,0.41637640457583147
10.770401307488182,0.16272928059365652,0.3792063653846142,0.4580643540217292,0.14021942921566125,0.4421183658044295,0.417662204979909
10.870401307488182,0.16241038052695006,0.37656310852670316,0.4610265109463467,0.1438467876597149,0.43831331023377884,0.417839902106506
10.970401307488181,0.1621634902585023,0.3739298218241525,0.46390668791734513,0.14840013895434293,0.43468335037034045,0.4169165106753164
11.070401307488181,0.1619854335899675,0.37130864576017414,0.4667059206498583,0.1538264951598771,0.43125574535676214,0.4149177594833605
11.17040130748818,0.1618731552779542,0.3687015690969408,0.4694252756251049,0.16005759527008837,0.42805493802157313,0.41188746670833826
11.27040130748818,0.161823716830783,0.366110436329604,0.4720658468396129,0.16701138816143493,0.4251022756065558,0.40788633623200904
11.37040130748818,0.16183429234890648,0.3635369549181621,0.47462875273293126,0.1745939609349369,0.42241580351589436,0.40299023554916846
11.47040130748818,0.16190216442485503,0.3609827022876124,0.4771151332875324,0.18270182480562247,0.4200101326081457,0.39728804258623157
11.57040130748818,0.16202472011594954,0.35844913258954264,0.47952614729450765,0.19122445324828882,0.41789637770188687,0.39087916904982406
11.670401307488179,0.16219944700069483,0.35593758322069385,0.48186296977861115,0.20004695703940656,0.4160821625599744,0.3838708804006188
11.770401307488179,0.1624239293277066,0.35344928109609064,0.4841267895762026,0.20905277864604194,0.41457168474353334,0.37637553661042444
11.870401307488178,0.16269584426420883,0.3509853486761163,0.48631880705967473,0.2181262938703664,0.4133658324185322,0.3685078737111011
11.970401307488178,0.16301295824954323,0.34854680974843877,0.48844023200201786,0.22715522085996503,0.4124623444409997,0.3603824346990349
12.070401307488178,0.16337312345773702,0.3461345949669942,0.49049228157526864,0.23603275410876506,0.4118560047906763,0.3521112411005583
12.170401307488177,0.1637742743719601,0.3437495471513324,0.4924761784767074,0.24465936213282716,0.4115388625916771,0.34380177527549544
12.270401307488177,0.16421442447264925,0.3413924263505455,0.4943931491768051,0.25294421021551233,0.4115004694645653,0.3355553203199221
12.370401307488176,0.1646916630401689,0.3390639146767593,0.4962444222830717,0.2608061921599641,0.41172812670686243,0.3274656811331732
12.470401307488176,0.16520415207209882,0.33676462091377934,0.49803122701412167,0.2681745757902081,0.41220713571385537,0.3196182884959362
12.570401307488176,0.16575012331457564,0.33449508490697794,0.49975479177844623,0.2749892847944885,0.4129210460547398,0.3120896691507714
12.670401307488175,0.16632787540655442,0.3322557817408857,0.5014163428525596,0.2812008536173932,0.413851896650165,0.30494724973244147
12.770401307488175,0.16693577113538557,0.33004712571123984,0.5030171031533743,0.2867701021202345,0.414980446509566,0.2982494513701992
12.870401307488175,0.16757223480171352,0.3278694740984415,0.5045582910998447,0.2916675826679556,0.4162863924468392,0.29204602488520487
12.970401307488174,0.16823574969138233,0.32572313074950693,0.5060411195591106,0.29587285450423717,0.4177485720789077,0.2863785734168548
13.070401307488174,0.16892485565177792,0.3236083494756628,0.5074667948725591,0.29937363930459826,0.4193451512108383,0.28128120948456314
13.170401307488174,0.16963814676983174,0.3215253372727547,0.5088365159574134,0.3021649083368555,0.4210537954179365,0.2767812962452077
13.270401307488173,0.17037426914875536,0.3194742573716037,0.5101514734796408,0.30424794643564734,0.4228518262494465,0.2729002273149059
13.370401307488173,0.17113191878046052,0.31745523212538157,0.5114128490941577,0.3056294317073401,0.4247163630034648,0.2696542052891948
13.470401307488173,0.17190983951053956,0.315468345740972,0.5126218147484883,0.3063205631341179,0.4266244514639006,0.26705498540198125
13.570401307488172,0.17270682109263227,0.3135136468611592,0.5137795320462084,0.3063362615361068,0.42855318135415976,0.26511055710973314
13.670401307488172,0.17352169732898268,0.31159115100433804,0.5148871516666792,0.305694463042788,0.43047979455496915,0.26382574240224255
13.770401307488171,0.17435334429398866,0.30970084286827193,0.5159458128377393,0.3044155185552846,0.43238178636069247,0.26320269508402266
13.870401307488171,0.175200678637566,0.3078426785042458,0.5169566428581881,0.30252170776693854,0.43423700221321354,0.2632412900198477
13.97040130748817,0.17606265596518295,0.3060165873677717,0.5179207566670453,0.3000368721683268,0.4360237324562265,0.2639393953754465
14.07040130748817,0.1769382692914684,0.30422247425180554,0.518839256456726,0.2969861680327344,0.43772080769401056,0.26529302427325485
14.17040130748817,0.17782654756435595,0.3024602211082302,0.5197132313274139,0.29339593753979604,0.4393076973127941,0.26729636514740973
14.27040130748817,0.17872655425679285,0.3007296887631543,0.5205437569800528,0.2892936937922957,0.44076461362176556,0.26994169258593864
14.37040130748817,0.17963738602311696,0.2990307185313667,0.5213318954455163,0.2847082133395537,0.44207262388386065,0.27321916277658553
14.470401307488169,0.18055817141728533,0.2973631337350786,0.522078694847636,0.27966972776458776,0.44321377222054725,0.2771165000148649
14.570401307488169,0.18148806967022088,0.29572674113187924,0.5227851891978998,0.2742102037590686,0.4441712129756058,0.28161858326532546
14.670401307488168,0.18242626952363145,0.29412133225662485,0.5234523982197437,0.2683636987651482,0.444929356596426,0.28670694463842566
14.770401307488168,0.18337198811774366,0.29254668468178063,0.5240813272004756,0.2621667766120969,0.44547402842617995,0.292359194961723
14.870401307488168,0.18432446993048443,0.29100256320053736,0.5246729668689781,0.25565896457685927,0.4457926399901333,0.2985483954330074
14.970401307488167,0.18528298576573288,0.2894887209368311,0.5252282932974359,0.2488832299744342,0.44587437140628183,0.30524239861928393
15.070401307488167,0.1862468317883561,0.2880049003862076,0.5257482678254363,0.24188645083504515,0.4457103624678649,0.31240318669708994
15.170401307488167,0.18721532860383108,0.2865508343912892,0.5262338370048797,0.23471985163230671,0.4452939087610673,0.319986239606626
15.270401307488166,0.18818782038034373,0.28512624705542666,0.5266859325642296,0.22743937165879696,0.4446206579403713,0.3279399704008317
15.370401307488166,0.18916367401134238,0.2837308545979462,0.5271054713907114,0.22010593085519722,0.44368880004991407,0.3362052690948887
15.470401307488165,0.19014227831660813,0.2823643661542379,0.527493355529154,0.21278555611079458,0.4424992446331328,0.3447151992560726
15.570401307488165,0.1911230432799876,0.281026484523772,0.5278504721962404,0.2055493307394467,0.4410557764113763,0.35339489284917697
15.670401307488165,0.19210539932201356,0.2797169068689783,0.528177693809008,0.19847313148142245,0.4393651806410851,0.36216168787749237
15.770401307488164,0.19308879660571773,0.2784353253677751,0.5284758780265071,0.19163712143708705,0.4374373289858404,0.3709255495770724
15.870401307488164,0.19407270437401583,0.2771814278223945,0.5287458678035896,0.18512497415679655,0.43528521696149486,0.3795898088817085
15.970401307488164,0.19505661031711782,0.27595489822701724,0.5289884914558649,0.1790228138843626,0.43292494480461274,0.3880522413110246
16.070401307488165,0.19604001996848733,0.2747554172965983,0.5292045627349143,0.17341786964290665,0.430375635015789,0.3962064953413043
16.170401307488167,0.19702245612794203,0.27358266295914485,0.5293948809129131,0.16839685614097,0.427659281832031,0.40394386202699895
16.270401307488168,0.19800345831055244,0.2724363108135871,0.5295602308758605,0.16404411172079084,0.42480053042290594,0.4111553578563032
16.37040130748817,0.1989825822200593,0.27131603455527276,0.529701383224668,0.16043954179900155,0.4218263865624006,0.4177340716385978
16.47040130748817,0.19995939924559006,0.2702215063710071,0.5298190943834029,0.15765643419701697,0.4187658607279652,0.42357770507501785
16.570401307488172,0.20093349598051272,0.2691523973054599,0.5299141067140275,0.1557592289414902,0.4156495538044264,0.4285912172540834
16.670401307488174,0.20190447376232074,0.26810837760066214,0.5299871486370173,0.15480133795679332,0.41250919458563273,0.432689467457574
16.770401307488175,0.20287194823249555,0.2670891170102237,0.530038934757281,0.15482311805692567,0.40937714183492946,0.43579974010814493
16.870401307488176,0.20383554891534372,0.2660942850898156,0.530070165994841,0.15585010250047085,0.40628586557861235,0.4378640319209169
16.970401307488178,0.2047949188148543,0.2651235514653759,0.5300815297197702,0.15789159124472973,0.40326742340775085,0.4388409853475195
17.07040130748818,0.20574971402866757,0.2641765860804199,0.5300736998909129,0.16093968763791539,0.4003529477666819,0.43870736459540277
17.17040130748818,0.20669960337829127,0.26325305942375893,0.5300473371979502,0.16496885000081696,0.3975721595045487,0.4374589904946343
17.270401307488182,0.20764426805474082,0.2623526427388622,0.5300030892063974,0.16993600144022605,0.394952921432904,0.43511107712686997
17.370401307488184,0.20858340127882175,0.2614750082160258,0.5299415905051529,0.1757812120019456,0.39252084341075716,0.43169794458729727
17.470401307488185,0.20951670797530914,0.260619829168451,0.5298634628562403,0.18242893608989533,0.3902989477630159,0.4272721161470888
17.570401307488186,0.2104439044603158,0.259786780193271,0.5297693153464136,0.1897897573956027,0.3883074008512724,0.421902841753125
17.670401307488188,0.21136471814117555,0.25897553731850914,0.5296597445403157,0.19776256585488006,0.3865633135822036,0.41567412056291647
17.77040130748819,0.21227888722820018,0.2581857781368946,0.5295353346349057,0.20623706857543678,0.38508061076314526,0.40868232066141813
17.87040130748819,0.21318616045770042,0.25741718192741164,0.5293966576148883,0.21509652096763926,0.3838699666633393,0.4010335123690216
17.970401307488192,0.2140862968256907,0.25666942976540835,0.5292442734089013,0.22422055650040454,0.3829388020307416,0.39284064146885406
18.070401307488194,0.2149790653317259,0.2559422046220433,0.5290787300462312,0.23348799387823163,0.3822913362135109,0.38422066990825765
18.170401307488195,0.21586424473234506,0.2552351914538062,0.5289005638138492,0.2427795085247283,0.38192868695834475,0.3752918045169272
18.270401307488196,0.21674162330362243,0.25454807728280476,0.5287102994135733,0.25198006993613,0.3818490098791806,0.36617092018468966
18.370401307488198,0.21761099861235103,0.2538805512684726,0.5285084501191769,0.26098106611601857,0.38204766945328994,0.3569712644306917
18.4704013074882,0.21847217729540638,0.25323230477131253,0.5282955179332817,0.26968205901599274,0.38251743363237367,0.3478005073516338
18.5704013074882,0.21932497484686064,0.2526030314092574,0.5280719937438826,0.27799213871809825,0.3832486846708149,0.33875917661108707
18.670401307488202,0.22016921541243784,0.2519924271071942,0.5278383574803686,0.28583086717257333,0.3842296394895817,0.32993949333784517
18.770401307488203,0.2210047315909211,0.2514001901401672,0.5275950782689124,0.2931288231163378,0.3854465737376031,0.32142460314605936
18.870401307488205,0.22183136424214164,0.25082602117074426,0.5273426145871147,0.2998277772144751,0.3868840446192358,0.31328817816628934
18.970401307488206,0.22264896230119713,0.25026962328100394,0.5270814144177995,0.30588053980794977,0.38852510847606025,0.30559435171599025
19.070401307488208,0.22345738259856435,0.24973070199957137,0.5268119154018649,0.31125053267308245,0.39035153000586975,0.29839793732104813
19.17040130748821,0.22425648968578757,0.24920896532410758,0.5265345449901054,0.3159111410420297,0.39234398084510197,0.29174487811286864
19.27040130748821,0.22504615566643926,0.24870412373963183,0.5262497205939295,0.31984490323755654,0.394482226016605,0.28567287074583875
19.370401307488212,0.22582626003206466,0.2482158902330334,0.5259578497349026,0.32304259327929696,0.3967452974437375,0.2802121092769658
19.470401307488213,0.22659668950283626,0.24774398030410807,0.5256593301930562,0.3255022474648918,0.3991116543513335,0.275386098183775
19.570401307488215,0.2273573378726572,0.24728811197343376,0.5253545501539096,0.32722817997644565,0.4015593309150057,0.271212489108549
19.670401307488216,0.22810810585846544,0.24684800578738025,0.5250438883541548,0.32823002571657933,0.40406607198618233,0.26770390229723867
19.770401307488218,0.22884890095350371,0.2464233848205299,0.524727714225967,0.32852184144429813,0.40660945811612603,0.26486870043957617
19.87040130748822,0.22957963728433023,0.24601397467576824,0.5244063880399021,0.32812128933634555,0.4091670214333183,0.2627116892303365
19.97040130748822,0.2303002354713584,0.24561950348228753,0.5240802610463547,0.3270489206847865,0.41171635419993835,0.2612347251152754
20.070401307488222,0.23101062249272264,0.2452397018917297,0.5237496756155483,0.325327571763817,0.4142352120884886,0.26043721614769466
20.170401307488223,0.23171073155127891,0.24487430307268163,0.5234149653760402,0.32298187904770437,0.41670161438091174,0.26031650657138417
20.270401307488225,0.23240050194455733,0.24452304270372038,0.523076455351723,0.32003791692886646,0.41909394339947204,0.2608681396716618
20.370401307488226,0.23307987893749446,0.24418565896519343,0.5227344620973128,0.3165229577864924,0.42139104552814927,0.2620859966853586
20.470401307488228,0.23374881363778127,0.24386189252990603,0.5223892938323134,0.3124653515548635,0.4235723361692189,0.2639623122759179
20.57040130748823,0.23440726287367147,0.24355148655287623,0.522041250573453,0.30789451966750747,0.42561791089292644,0.2664875694395663
20.67040130748823,0.23505518907410305,0.24325418666030602,0.5216906242655917,0.3028410562258165,0.42750866486677747,0.2696502789074063
20.770401307488232,0.2356925601509941,0.2429697409379072,0.5213376989110994,0.2973369272789027,0.42922642238090214,0.2734366503401954
20.870401307488233,0.23631934938358104,0.24269789991870988,0.5209827506977098,0.29141575704281875,0.4307540779021281,0.27783016505505337
20.970401307488235,0.23693553530467498,0.24243841657047135,0.5206260481248545,0.2851131876001026,0.43207574957731826,0.2828110628225794
21.070401307488236,0.2375411015887189,0.2421910462827954,0.5202678521284865,0.27846729601648046,0.43317694545447055,0.28835575852904927
21.170401307488238,0.23813603694153476,0.24195554685406168,0.5199084162044043,0.2715190498572995,0.4340447418917322,0.2944362082509685
21.27040130748824,0.23872033499165646,0.24173167847825774,0.5195479865300866,0.2643127788152572,0.43466797268204027,0.30101924850270273
21.37040130748824,0.2392939941831505,0.24151920373179786,0.5191868020850524,0.2568966366830122,0.4350374263484752,0.30806593696851287
21.470401307488242,0.2398570176698324,0.24131788756040562,0.5188250947697628,0.24932302441253684,0.4351460478912991,0.3155309276961643
21.570401307488243,0.24040941321079212,0.24112749726613014,0.5184630895230785,0.24164894177671048,0.4349891400379561,0.3233619181853337
21.670401307488245,0.24095119306714827,0.24094780249455922,0.5181010044382933,0.2339362325482489,0.4345645578263806,0.33149920962537077
21.770401307488246,0.241482373899955,0.24077857522228585,0.51773905087776,0.22625168656499742,0.433872889222006,0.3398754242129969
21.870401307488248,0.2420029766691915,0.24061958974467954,0.5173774335861298,0.21866696203010247,0.4329176135269913,0.3484154244429065
21.97040130748825,0.24251302653376863,0.2404706226640069,0.5170163508022252,0.2112582933771597,0.4317052286926885,0.3570364779301521
22.07040130748825,0.24301255275249212,0.24033145287794178,0.5166559943695669,0.20410595444611485,0.43024533840011275,0.36564870715377273
22.17040130748825,0.2435015885859258,0.24020186156849904,0.5162965498455759,0.19729345389287978,0.4285506900244791,0.37415585608264146
22.270401307488253,0.24398017119910378,0.24008163219142237,0.5159381966094746,0.19090644985148014,0.4266371554217203,0.3824563947267999
22.370401307488255,0.2444483415650438,0.23997055046605043,0.5155811079689065,0.18503138380480308,0.4245236479039674,0.3904449682912298
